id,title,url
5953,264. Ugly Number II,https://leetcode.com/problems/ugly-number-ii
5954,2172. Maximum AND Sum of Array,https://leetcode.com/problems/maximum-and-sum-of-array
5955,28. Find the Index of the First Occurrence in a String,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string
5956,2369. Check if There is a Valid Partition For The Array,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array
5957,2245. Maximum Trailing Zeros in a Cornered Path,https://leetcode.com/problems/maximum-trailing-zeros-in-a-cornered-path
5958,2708. Maximum Strength of a Group,https://leetcode.com/problems/maximum-strength-of-a-group
5959,1009. Complement of Base 10 Integer,https://leetcode.com/problems/complement-of-base-10-integer
5960,2791. Count Paths That Can Form a Palindrome in a Tree,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree
5961,1051. Height Checker,https://leetcode.com/problems/height-checker
5962,2226. Maximum Candies Allocated to K Children,https://leetcode.com/problems/maximum-candies-allocated-to-k-children
5963,405. Convert a Number to Hexadecimal,https://leetcode.com/problems/convert-a-number-to-hexadecimal
5964,377. Combination Sum IV,https://leetcode.com/problems/combination-sum-iv
5965,2074. Reverse Nodes in Even Length Groups,https://leetcode.com/problems/reverse-nodes-in-even-length-groups
5966,139. Word Break,https://leetcode.com/problems/word-break
5967,2942. Find Words Containing Character,https://leetcode.com/problems/find-words-containing-character
5968,1122. Relative Sort Array,https://leetcode.com/problems/relative-sort-array/?envType=daily-question&envId=2024-06-11
5969,945. Minimum Increment to Make Array Unique,https://leetcode.com/problems/minimum-increment-to-make-array-unique/?envType=daily-question&envId=2024-06-14
5970,1280. Students and Examinations,https://leetcode.com/problems/students-and-examinations
5971,2017. Grid Game,https://leetcode.com/problems/grid-game
5972,3076. Shortest Uncommon Substring in an Array,https://leetcode.com/problems/shortest-uncommon-substring-in-an-array
5973,1344. Angle Between Hands of a Clock,https://leetcode.com/problems/angle-between-hands-of-a-clock
5974,746. Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs
5975,1455. Check If a Word Occurs As a Prefix of Any Word in a Sentence,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence
5976,1952. Three Divisors,https://leetcode.com/problems/three-divisors
5977,2176. Count Equal and Divisible Pairs in an Array,https://leetcode.com/problems/count-equal-and-divisible-pairs-in-an-array
5978,761. Special Binary String,https://leetcode.com/problems/special-binary-string
5979,2593. Find Score of an Array After Marking All Elements,https://leetcode.com/problems/find-score-of-an-array-after-marking-all-elements
5980,1641. Count Sorted Vowel Strings,https://leetcode.com/problems/count-sorted-vowel-strings
5981,1309. Decrypt String from Alphabet to Integer Mapping,https://leetcode.com/problems/decrypt-string-from-alphabet-to-integer-mapping
5982,1444. Number of Ways of Cutting a Pizza,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza
5983,316. Remove Duplicate Letters,https://leetcode.com/problems/remove-duplicate-letters
5984,8. String to Integer (atoi),https://leetcode.com/problems/string-to-integer-atoi
5985,20. Valid Parentheses,https://leetcode.com/problems/valid-parentheses
5986,189. Rotate Array,https://leetcode.com/problems/rotate-array
5987,1553. Minimum Number of Days to Eat N Oranges,https://leetcode.com/problems/minimum-number-of-days-to-eat-n-oranges
5988,1900. The Earliest and Latest Rounds Where Players Compete,https://leetcode.com/problems/the-earliest-and-latest-rounds-where-players-compete
5989,1985. Find the Kth Largest Integer in the Array,https://leetcode.com/problems/find-the-kth-largest-integer-in-the-array
5990,1251. Average Selling Price,https://leetcode.com/problems/average-selling-price
5991,2212. Maximum Points in an Archery Competition,https://leetcode.com/problems/maximum-points-in-an-archery-competition
5992,3152. Special Array II,https://leetcode.com/problems/special-array-ii
5993,509. Fibonacci Number,https://leetcode.com/problems/fibonacci-number
5994,838. Push Dominoes,https://leetcode.com/problems/push-dominoes
5995,486. Predict the Winner,https://leetcode.com/problems/predict-the-winner
5996,2724. Sort By,https://leetcode.com/problems/sort-by
5997,1310. XOR Queries of a Subarray,https://leetcode.com/problems/xor-queries-of-a-subarray
5998,2800. Shortest String That Contains Three Strings,https://leetcode.com/problems/shortest-string-that-contains-three-strings
5999,2426. Number of Pairs Satisfying Inequality,https://leetcode.com/problems/number-of-pairs-satisfying-inequality
6000,1343. Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold
6001,2696. Minimum String Length After Removing Substrings,https://leetcode.com/problems/minimum-string-length-after-removing-substrings
6002,2076. Process Restricted Friend Requests,https://leetcode.com/problems/process-restricted-friend-requests
6003,1744. Can You Eat Your Favorite Candy on Your Favorite Day?,https://leetcode.com/problems/can-you-eat-your-favorite-candy-on-your-favorite-day
6004,1414. Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,https://leetcode.com/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k
6005,1765. Map of Highest Peak,https://leetcode.com/problems/map-of-highest-peak
6006,1448. Count Good Nodes in Binary Tree,https://leetcode.com/problems/count-good-nodes-in-binary-tree
6007,2437. Number of Valid Clock Times,https://leetcode.com/problems/number-of-valid-clock-times
6008,719. Find K-th Smallest Pair Distance,https://leetcode.com/problems/find-k-th-smallest-pair-distance
6009,1437. Check If All 1's Are at Least Length K Places Away,https://leetcode.com/problems/check-if-all-1s-are-at-least-length-k-places-away
6010,2611. Mice and Cheese,https://leetcode.com/problems/mice-and-cheese
6011,684. Redundant Connection,https://leetcode.com/problems/redundant-connection
6012,436. Find Right Interval,https://leetcode.com/problems/find-right-interval
6013,2053. Kth Distinct String in an Array,https://leetcode.com/problems/kth-distinct-string-in-an-array
6014,3069. Distribute Elements Into Two Arrays I,https://leetcode.com/problems/distribute-elements-into-two-arrays-i
6015,2717. Semi-Ordered Permutation,https://leetcode.com/problems/semi-ordered-permutation
6016,3186. Maximum Total Damage With Spell Casting,https://leetcode.com/problems/maximum-total-damage-with-spell-casting
6017,2002. Maximum Product of the Length of Two Palindromic Subsequences,https://leetcode.com/problems/maximum-product-of-the-length-of-two-palindromic-subsequences
6018,2815. Max Pair Sum in an Array,https://leetcode.com/problems/max-pair-sum-in-an-array
6019,2951. Find the Peaks,https://leetcode.com/problems/find-the-peaks
6020,3039. Apply Operations to Make String Empty,https://leetcode.com/problems/apply-operations-to-make-string-empty
6021,2335. Minimum Amount of Time to Fill Cups,https://leetcode.com/problems/minimum-amount-of-time-to-fill-cups
6022,1388. Pizza With 3n Slices,https://leetcode.com/problems/pizza-with-3n-slices
6023,1348. Tweet Counts Per Frequency,https://leetcode.com/problems/tweet-counts-per-frequency
6024,2227. Encrypt and Decrypt Strings,https://leetcode.com/problems/encrypt-and-decrypt-strings
6025,230. Kth Smallest Element in a BST,https://leetcode.com/problems/kth-smallest-element-in-a-bst
6026,282. Expression Add Operators,https://leetcode.com/problems/expression-add-operators
6027,1504. Count Submatrices With All Ones,https://leetcode.com/problems/count-submatrices-with-all-ones
6028,2178. Maximum Split of Positive Even Integers,https://leetcode.com/problems/maximum-split-of-positive-even-integers
6029,1486. XOR Operation in an Array,https://leetcode.com/problems/xor-operation-in-an-array
6030,596. Classes More Than 5 Students,https://leetcode.com/problems/classes-more-than-5-students
6031,601. Human Traffic of Stadium,https://leetcode.com/problems/human-traffic-of-stadium
6032,815. Bus Routes,https://leetcode.com/problems/bus-routes
6033,583. Delete Operation for Two Strings,https://leetcode.com/problems/delete-operation-for-two-strings
6034,2043. Simple Bank System,https://leetcode.com/problems/simple-bank-system
6035,3137. Minimum Number of Operations to Make Word K-Periodic,https://leetcode.com/problems/minimum-number-of-operations-to-make-word-k-periodic
6036,2055. Plates Between Candles,https://leetcode.com/problems/plates-between-candles
6037,1577. Number of Ways Where Square of Number Is Equal to Product of Two Numbers,https://leetcode.com/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers
6038,920. Number of Music Playlists,https://leetcode.com/problems/number-of-music-playlists
6039,2909. Minimum Sum of Mountain Triplets II,https://leetcode.com/problems/minimum-sum-of-mountain-triplets-ii
6040,2961. Double Modular Exponentiation,https://leetcode.com/problems/double-modular-exponentiation
6041,521. Longest Uncommon Subsequence I,https://leetcode.com/problems/longest-uncommon-subsequence-i
6042,1305. All Elements in Two Binary Search Trees,https://leetcode.com/problems/all-elements-in-two-binary-search-trees
6043,262. Trips and Users,https://leetcode.com/problems/trips-and-users
6044,1381. Design a Stack With Increment Operation,https://leetcode.com/problems/design-a-stack-with-increment-operation
6045,902. Numbers At Most N Given Digit Set,https://leetcode.com/problems/numbers-at-most-n-given-digit-set
6046,1403. Minimum Subsequence in Non-Increasing Order,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order
6047,1984. Minimum Difference Between Highest and Lowest of K Scores,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores
6048,2616. Minimize the Maximum Difference of Pairs,https://leetcode.com/problems/minimize-the-maximum-difference-of-pairs
6049,895. Maximum Frequency Stack,https://leetcode.com/problems/maximum-frequency-stack
6050,1040. Moving Stones Until Consecutive II,https://leetcode.com/problems/moving-stones-until-consecutive-ii
6051,1386. Cinema Seat Allocation,https://leetcode.com/problems/cinema-seat-allocation
6052,2240. Number of Ways to Buy Pens and Pencils,https://leetcode.com/problems/number-of-ways-to-buy-pens-and-pencils
6053,1015. Smallest Integer Divisible by K,https://leetcode.com/problems/smallest-integer-divisible-by-k
6054,341. Flatten Nested List Iterator,https://leetcode.com/problems/flatten-nested-list-iterator
6055,83. Remove Duplicates from Sorted List,https://leetcode.com/problems/remove-duplicates-from-sorted-list
6056,1938. Maximum Genetic Difference Query,https://leetcode.com/problems/maximum-genetic-difference-query
6057,2390. Removing Stars From a String,https://leetcode.com/problems/removing-stars-from-a-string
6058,2276. Count Integers in Intervals,https://leetcode.com/problems/count-integers-in-intervals
6059,2327. Number of People Aware of a Secret,https://leetcode.com/problems/number-of-people-aware-of-a-secret
6060,1675. Minimize Deviation in Array,https://leetcode.com/problems/minimize-deviation-in-array
6061,2925. Maximum Score After Applying Operations on a Tree,https://leetcode.com/problems/maximum-score-after-applying-operations-on-a-tree
6062,1584. Min Cost to Connect All Points,https://leetcode.com/problems/min-cost-to-connect-all-points
6063,522. Longest Uncommon Subsequence II,https://leetcode.com/problems/longest-uncommon-subsequence-ii
6064,2386. Find the K-Sum of an Array,https://leetcode.com/problems/find-the-k-sum-of-an-array
6065,2975. Maximum Square Area by Removing Fences From a Field,https://leetcode.com/problems/maximum-square-area-by-removing-fences-from-a-field
6066,424. Longest Repeating Character Replacement,https://leetcode.com/problems/longest-repeating-character-replacement
6067,1948. Delete Duplicate Folders in System,https://leetcode.com/problems/delete-duplicate-folders-in-system
6068,1169. Invalid Transactions,https://leetcode.com/problems/invalid-transactions
6069,461. Hamming Distance,https://leetcode.com/problems/hamming-distance
6070,332. Reconstruct Itinerary,https://leetcode.com/problems/reconstruct-itinerary
6071,637. Average of Levels in Binary Tree,https://leetcode.com/problems/average-of-levels-in-binary-tree
6072,2810. Faulty Keyboard,https://leetcode.com/problems/faulty-keyboard
6073,2156. Find Substring With Given Hash Value,https://leetcode.com/problems/find-substring-with-given-hash-value
6074,12. Integer to Roman,https://leetcode.com/problems/integer-to-roman
6075,434. Number of Segments in a String,https://leetcode.com/problems/number-of-segments-in-a-string
6076,1932. Merge BSTs to Create Single BST,https://leetcode.com/problems/merge-bsts-to-create-single-bst
6077,2353. Design a Food Rating System,https://leetcode.com/problems/design-a-food-rating-system
